"CONVERSATION ID","CONVERSATION TITLE","FROM","SENDER PROFILE URL","TO","RECIPIENT PROFILE URLS","DATE","SUBJECT","CONTENT","FOLDER"
"2-NWE3MGRiMjctM2VlNS00NGFiLTk0NDQtZTY0NDg2YjVlNmVlXzEwMA==","Zendesk Relate Digital: El futuro del servicio al cliente🎖️","Zendesk","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-03-07 01:33:02 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Participa en Zendesk Relate Digital, el 27 de Marzo a las 10 a.m. Esta es la oportunidad ideal para prepararte para las innovaciones que moldearán el servicio al cliente en 2025, especialmente las basadas en IA.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Descubre cómo:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">- Integrar herramientas de IA que mejoran la experiencia del cliente</p><p class=""spinmail-quill-editor__spin-break"">- Utilizar datos para optimizar tus estrategias de servicio</p><p class=""spinmail-quill-editor__spin-break"">- Inspirar a tu equipo con las mejores prácticas del sector</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">No te pierdas la oportunidad de escuchar a Trevor Noah, ganador del Emmy, quien compartirá insights valiosos. ¡Inscríbete ahora y mantente a la vanguardia en la evolución del servicio!</p>","ARCHIVE"
"2-NDNlOTM0N2EtNjUzYy00MDZmLTk0MjEtNGMwMTZjNDhkZTE0XzEwMA==","Oportunidad Remota como Consultor de Escritura","Jean Philippe Ausina Ruiz","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-02-20 20:26:31 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy reclutador en Outlier, una plataforma dedicada a entrenar modelos de inteligencia artificial. Estamos trabajando en varios proyectos emocionantes para entrenar sistemas de IA multilingües. Estos proyectos incluyen escribir, clasificar y evaluar prompts de chatbots de IA.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Tu perfil de LinkedIn destacó, ya que actualmente estamos contratando personas con dominio del inglés (B2+ o similar) y escritores fluidos en español, ¡como tú!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Por qué unirte a nuestra comunidad de más de 200,000 personas?</p><ul><li>100% remoto</li><li>Gana un promedio de $10.00 USD por hora</li><li>Horarios flexibles: trabaja dónde y cuándo quieras</li><li>Deja un impacto duradero en la IA: tu trabajo hará que la IA sea más segura para todos</li></ul><p class=""spinmail-quill-editor__spin-break"">Saludos,</p><p class=""spinmail-quill-editor__spin-break"">El equipo de Outlier</p>","ARCHIVE"
"2-Y2E5NTAyYzEtOGMxNy00YzI0LWI0ZjAtMjE1MTU2ZDI5NzdhXzEwMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-02-17 15:27:12 UTC","","<p class=""spinmail-quill-editor__spin-break"">¡Hola, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Hemos observado que el número de anuncios de empleo que te podrían interesar ha aumentado últimamente. ¿Te gustaría probar Premium gratis para conocer sus ventajas?</p>","ARCHIVE"
"2-OGYyNzEzOWItZDkzNi00NjkwLTk3ZjUtMWM5MDk0N2ZiOTdkXzAxMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-02-06 02:24:10 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%,</p><p class=""spinmail-quill-editor__spin-break"">¿Quieres simplificar tus pagos internacionales? Soy Francisco de Payoneer LATAM, y quiero mostrarte cómo nuestra plataforma puede ayudarte a recibir y gestionar pagos globales fácilmente:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">- <strong>Recibe pagos en múltiples monedas</strong>: USD, EUR, GBP, y más, con cuentas locales.</p><p class=""spinmail-quill-editor__spin-break"">- <strong>Diversos métodos de pago</strong>: Acepta tarjetas y utiliza cuentas Swift.</p><p class=""spinmail-quill-editor__spin-break"">- <strong>Usa tus fondos como quieras</strong>: Retira fondos, paga a proveedores, y compra online o en tiendas.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Te gustaría saber más sobre cómo optimizar tus cobros internacionales?</p>","ARCHIVE"
"2-NWU3Zjc4NGItNDNkNS00Mjk0LWI0MmUtMzBiYWU4Mzg2YzQ5XzAxMA==","[FREE eBook] ➡ Tendencias Cloud Engineering 2024","Luciano Rodriguez Paz Seco","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-01-22 02:45:11 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola David Alejandro, Soy Luciano de Mikroways y somos expertos en Cloud Engineering y Transformación Digital . Vi que eres Systems and Computer Engineering Intern en Precia PPV S.A y pensé que podría interesarte unos de nuestros este eBooks. En el veras las ultimas tendencias en Cloud Engineering y las tecnologías que se utilizan en el mercado. Te interesa Descargarlo?</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">En <strong>Mikroways</strong> somos expertos en Cloud Implementations, y ayudamos a empresas a dar el siguiente paso en IT. Si quieres conocer mas, visita <a rel=""noopener"" href=""https://mikroways.net/?li_fat_id=5e0253b0-26b5-4f05-af40-caa1052d57b6"" target=""_blank"">mikroways.net</a>. </p><p class=""spinmail-quill-editor__spin-break"">Nos gustaría poder trabajar con ustedes en algún proyecto.</p><p class=""spinmail-quill-editor__spin-break"">Un cordial saludo.</p>","ARCHIVE"
"2-YTNmMjZkMGQtYmQ2My00ZmFiLTkyM2MtNjZmMzQyZTRkOTFhXzAxMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-01-05 23:48:24 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hi there, %FIRSTNAME%!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">We’ve recently seen an increase in job postings that might be a good fit. Would you like to try Premium for free to learn more about these opportunities?</p>","ARCHIVE"
"2-NGRhNzczNzEtMGJiMy00OWU1LWI0ODEtMmE0NWE1ZDA3NDgzXzAxMA==","Invierte en tu éxito profesional con el MBA de UNIR","Eva Asensio","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2025-01-02 20:25:39 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola David Alejandro</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Soy Eva Asensio, Decana de la Facultad de Empresa y Comunicación de UNIR. &nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Al observar tu perfil como XXX, creo firmemente que encajas a la perfección en nuestra M<strong>aestría en Dirección y Administración de Empresas (MBA). </strong>&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">El MBA de UNIR te dará la oportunidad de adquirir una <strong>visión estratégica</strong> de todas las áreas de la empresa, al mismo tiempo que potencias tus <strong>habilidades de liderazgo</strong> y aprendes a aplicar <strong>tecnologías avanzadas</strong>, como la<strong> IA Generativa</strong>, clave para la toma de decisiones rápidas y eficientes.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Contáctanos para saber más. ¿Te animas? &nbsp;</p>","ARCHIVE"
"2-YWM2ZGFjNWYtZDA2NC00MzQyLWI3N2YtOTk4MzJlYzY0NGI5XzAxMA==","Transform Your Career with UNF's MA in Digital Media","Rupal Malhotra, RISIA","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-12-18 13:49:31 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hi David Alejandro 👋,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'm Rupal Malhotra, the Associate Director, Student Recruitment at the University of Niagara Falls Canada, and I wanted to personally reach out because our <a rel=""noopener"" href=""https://web.unfc.ca/master-of-arts-in-digital-media-and-global-communications-social-int/?utm_source=linkedin&utm_medium=paidsocial&utm_campaign=b%3Aunf-p%3Amasterofartsindigitalmediaandglobalcommunications-pg-ld-g%3Alatam-t%3Aprp-inmail-v1&li_fat_id=234fac8d-2eb9-44a1-bcd5-b99065b55610"" target=""_blank"">Master of Arts in Digital Media and Global Communications </a>could be the ideal program to elevate your career in this dynamic field.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">This 18-month program includes a Capstone research project that provides real-world experience, preparing you for success in roles like digital marketing manager, where the median salary in Canada is $104,000. With flexible start dates in Fall (Oct), Winter (Jan), Spring (April), and Summer (July), it’s designed to fit your schedule and career goals.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Here’s why it’s easy to get started:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">No application fee and no GRE required</p><p class=""spinmail-quill-editor__spin-break"">Industry-aligned curriculum and practical experience to help you stand out</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I’d be thrilled to help you explore the possibilities at our university and answer any questions you might have. Let’s take the first step toward achieving your career ambitions!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Best regards,</p><p class=""spinmail-quill-editor__spin-break"">Rupal</p>","ARCHIVE"
"2-OGQ5YWI5ZTctMTQ4My00Y2NjLWE1MGItODA3ZWJiMzFjODQ2XzAxMA==","Canada Wants Skilled Immigrants – Take Advantage Now!","Eivy Joy Quito","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-12-02 17:42:42 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hello David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I’m Eivy Joy Quito, founder of ImmigCanada, and I’m excited to share important updates with you.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">While Canada has introduced caps on international students and restrictions on temporary workers, they’re still actively welcoming skilled immigrants. Recent Express Entry and PNP draws highlight this trend, and some provinces are even offering incentives to attract talent.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">This is the perfect time to make your move to Canada. Your skills are in demand, and the pathway is open.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Let’s get started before the competition increases. Your future in Canada is waiting!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Warm regards,</p><p class=""spinmail-quill-editor__spin-break"">Eivy Joy Quito</p><p class=""spinmail-quill-editor__spin-break"">Founder, ImmigCanada</p>","ARCHIVE"
"2-MjUwMWNlYmYtYjc0OS00NGI1LWJlYjAtNzJlMmE2NGI4ZmVhXzAxMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-11-24 19:05:59 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hi %FIRSTNAME%</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Thanks for being a valued member - we’re so glad you’re here! We’d like to invite you to try LinkedIn Premium to help you achieve your goals faster.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">How would you like Premium to help?</p>","ARCHIVE"
"2-YmUyMjEwOGMtY2VmNi00NTg4LWE2MzUtZWJjZTE3NWMxM2ZmXzAxMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-11-20 23:51:18 UTC","","<p style=""margin-bottom: 0px; margin-top: 0px"">¿Te gustaría ahorrar tiempo y dinero en tus kits de ELISA, y al mismo tiempo mejorar la sensibiliad de tus analisis, pero no tienes un equipo que te permita llevar tus inmunoensayos al siguiente nivel? En ese caso, Merck dispone para ti una plataforma Luminex 200 para uso sin costo por la compra de nuestros kits Milliplex.</p>","ARCHIVE"
"2-NzE4M2Q3ZWUtOWExMi00Y2NjLWJiOWQtZGRiNWFkZTgxYzIwXzAxMA==","Looking for Advanced Coders  – Earn an avg. of $32.5 USD/hr","Sam Torres","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-11-08 16:36:18 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hi David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'm looking for an excellent advanced coder to help my team at Outlier, where we train AI systems (no AI knowledge is required). Your profile stood out, and I wanted to invite you to apply.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Notable features:</p><p class=""spinmail-quill-editor__spin-break"">• Earn an average of $32.5 USD per hour</p><p class=""spinmail-quill-editor__spin-break"">• Make AI safer &amp; more accurate</p><p class=""spinmail-quill-editor__spin-break"">• Work from anywhere, whenever works best for you</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Over 50% of advanced coders with your profile start work within 7 days.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I look forward to hearing from you!</p>","ARCHIVE"
"2-NGM4MDNjNmUtMTcwZS00MmRlLTljMGItYjIxNThmYWQ2ZTYwXzAxMA==","Canada Wants Skilled Immigrants – Take Advantage Now!","Eivy Joy Quito","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-11-01 08:35:28 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hello David Alejandro,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I’m Eivy Joy Quito, founder of ImmigCanada, and I’m excited to share important updates with you.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">While Canada has introduced caps on international students and restrictions on temporary workers, they’re still actively welcoming skilled immigrants. Recent Express Entry and PNP draws highlight this trend, and some provinces are even offering incentives to attract talent.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">This is the perfect time to make your move to Canada. Your skills are in demand, and the pathway is open.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Let’s get started before the competition increases. Your future in Canada is waiting!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Warm regards,</p><p class=""spinmail-quill-editor__spin-break"">Eivy Joy Quito</p><p class=""spinmail-quill-editor__spin-break"">Founder, ImmigCanada</p>","ARCHIVE"
"2-MThiMjU0N2YtNjZmYS00NmE4LWIzNjMtYWQ0ZjI1MTlhNzBmXzAxMA==","Sponsored Conversation","LinkedIn Member","","David Alejandro Fuquen Flórez","https://www.linkedin.com/in/david-fuquen","2024-09-30 17:26:00 UTC","","<p class=""spinmail-quill-editor__spin-break"">Hola, %FIRSTNAME%:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">En LinkedIn valoramos a los miembros como tú, por eso queremos ofrecerte un regalo especial: 30&nbsp;días de prueba gratis de LinkedIn Sales Navigator.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sales Navigator ayuda a los comerciales y equipos de ventas a identificar a los compradores adecuados en el momento justo con datos en tiempo real y nuestra tecnología de Deep Sales.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">¿Todo listo para empezar tu periodo de prueba gratis?</p>","ARCHIVE"
